Missile	Id	* Laz / status	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoMultiShot	Holy	*Laz / Slow	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
ml1637	1637		1	30	1	29																												1	increment							4	increment															1				255	255	255			2	null	1024	2	16						1		1		1												1					1		1	1			1						4		8																																				64	16			so0	so0	so0						ml1636							ml1636				0
ml1638	1638		1	51	1	45			kat																									18	bolts	1	random path					18	bolts	1	random path									32	32			64		2		212	212	255			1	LightningJavelin	1024	5	16					3	1		1		1							1					1					1		1	1			1	1		1			4		8																		ltng	1						75	75	75	75	75	75							1			so259	so407	so0		ml1639				ml1639							ml1639				0
ml1639	1639		8		1																	3	Subloops																															30	30			15		4				255			2	null	1024	2	16					3			1		1		1	4				2										1		1	1			1						4		8																		ltng	1						500	500	500	500	500	500						64	1			so2434	so0	so0										ml1170							0
ml1640	1640		1	10	1																																																	24	24			100		3	4	255		128	1		1	HighPriestLightning	1024	8	16		1	2	5	3	1		1		1							1										1		1	1			1					sk799	4		8																																				64	16			so2400	so0	so0	ol1																0
ml1641	1641		19		15					2	frequency	19	increment									2	frequency	19	increment																													16	16			48				255	255	255	1		2	null	1024	2	16								1		1							1					1					1		1	1			1						4		8																																					1			so0	so0	so0			ml1642							ml1642							0
ml1642	1642		1		1																																																					8		2	1	128	255	128			1	expansion\deathmaulerfingers	1024	8	16					3			1		1		1	2				1										1		1	1								sk800	4		8																																					16			so453	so0	so0																	0
ml1643	1643		1		1																																																	12	12			120		5		64	255	64			1	expansion\catapultpoisonbomb	1024	10	16					3	1		1		1							1										1		1	1			1						4		1																		pois	1900	1900	1900	1900	1900	1900	2600	2600	2600	2600	2600	2600		10				80	16			so1890	so0	so0																	0
ml1644	1644		19		15					1	frequency	19	increment									1	frequency	19	increment																																	4	2			255	255	255	1		2	null	1024	2	16								1		1							1					1							1	1									4		8																																					1	1		so0	so0	so0			ml1645							ml1645							0
ml1645	1645		1	44	1	36																																																24	24			2				255	255	255	1		2	null	1024	2	16					6			1									1					1	1		1																8																																					1			so0	so0	so0						ml1646							ml1646				0
ml1646	1646		19		15					10	frequency		increment									10	frequency		increment																																	25				255	255	255	1		2	null	1024	2	16								1		1							1					1							1	1									4		8																																					1	1		so0	so0	so0			ml1648							ml1648							0
ml1647	1647		1		1																																																	24	24			40		3		255			1		1	extra\spikefiendmamamissle	1024	1	16					3	1		1		1						15	1				1								1	1									4		8		192																																		10	32			so0	so219	so0		ml1070															0
ml1648	1648		1	25	1	20																												50	range (0=skill)	1	max (0 = skill)					50	range (0=skill)	1	max (0 = skill)													1				255	255	255	1		2	null	1024	2	16						1		1		1							1					1					1		1	1			1						4																																							16			so0	so0	so453		ml1422				ml1647							ml1647				0
ml1649	1649		1		1																																																					11		4		128	255					CeilingChunkVanish02	1024	11	16																-60									1		1						1																																													1			so0	so0	so0																	0
ml1650	1650		1	51	1	45																												1	bolts		random path					1	bolts		random path													500		4	4	255	128	64	1		1	Gleam	1024	8	16					3	1		1		1							3					1					1		1	1			1						4		8																																					16			so2416	so2419	so0						ml1652							ml1652				0
ml1651	1651		1	1	1	1																												8	damage radius							7	explosions radius	1	explosions density													1				255	255	255			2	null	1024	2	16					3	1		1		1							1					1					1		1	1			1					sk809	5	2																			fire																			16			so0	so2419	so0		ml42											ml265				0
ml1652	1652		19		15					5	frequency	17	1/64 direction delta									5	frequency	17	1/64 direction delta																																	11				255	255	255	1			expansion\FireSpikes	1024	8	16		1		7						1							1					1					1				1		1						4		8																																					8			so0	so0	so0			ml1651							ml1651							0
ml1653	1653		19		15					25	frequency	19	increment									25	frequency	19	increment																																	76		3	4	128	128	255			1	SoulForgeRisingSoul	1024	33	16		1	8	19	3			1		1						-50	1					1					1		1	1			1						4		8																																					1			so0	so0	so0		ml1655	ml1656							ml1656							0
ml1654	1654		20		16					8	frames	2	frequency									8	frames	2	frequency																													24	24			25		2		81	81	255			1	NovaBlue	1024	12	8					3			1		1		1	4				1				1						1		1	1			1						4		8		64																																			16			so2410	so0	so0																	0
ml1655	1655		1		1																																																					13		3		255		128				extra\LightningGenerator	1024	13	16																							1		1								1																																													1			so0	so0	so0																	0
ml1656	1656		1	30	1	29																												1	increment							1	increment															1				255	255	255			2	null	1024	2	16					3			1		1							1					1					1		1	1			1						4		8																																					1			so0	so0	so0						ml1654							ml1654				0
ml1657	1657		1		1					32	Mana Use, 16ths.	11	Minimum range																																									32	32			24		2		64	255	192				GreaterMummyBreath	1024	24	16					3			1									1										1			1			1						4		8																		mag																		32	1		82	so220	so0	so0		ml1415															0
ml1658	1658		1		1					32	Mana Use, 16ths.	11	Minimum range																																									32	32			24		2		64	255	192				GreaterMummyBreath	1024	24	16					3			1									1										1			1			1						4		8																		mag																		32	1		82	so220	so0	so0		ml1415															0
ml1659	1659		19		15					1	frequency	19	increment									1	frequency	19	increment																																	20				255	255	255	1		2	null	1024	2	16								1		1							1					1												1					4		8																																					1			so0	so0	so0			ml1660							ml1660							0
ml1660	1660		1	25	1	20																												25	range (0=skill)	4	max (0 = skill)					25	range (0=skill)	4	max (0 = skill)									20	20			2				255	255	255	1		2	null	1024	2	16										1							2					1					1		1	1			1						4																																						32	4			so0	so0	so0						ml1661							ml1661				0
ml1661	1661		1		1																		frequency		increment										damage radius																			20	20			50		3	2	255	178	64	1			Firebolt	1024	5	16					3	1		1		1							1										1		1	1			1					sk808	4																				fire																			16			so0	so2419	so0		ml29															0
ml1662	1662		19		15					4	frequency	19	increment									4	frequency	19	increment																													2	2			125				255	255	255	1		2	expansion\BladeFury_C_Big	1024	7	16								1		1							1					1												1					4		8																																					1			so0	so0	so0			ml1663							ml1663							0
ml1663	1663		1	25	1	20																													range (0=skill)	4	max (0 = skill)						range (0=skill)	4	max (0 = skill)									24	24			1		2		255	178	64	1		2	null	1024	2	16										1							2					1					1		1	1			1						4																																						32	4			so0	so0	so0						ml1664							ml1664				0
ml1664	1664		1		1																																																	24	24			15				255	255	255	1		2	null	1024	2	16					3	1		1		1							1										1		1	1			1	1			1	sk134	4																				fire																			32			so0	so2413	so0		ml29															0
ml1665	1665		19		15					1	frequency	19	increment									1	frequency	19	increment																																	15				255	255	255	1		2	null	1024	2	16								1		1							1					1												1					4		8																																					1			so0	so0	so0			ml1666							ml1666							0
ml1666	1666		1	25	1	20																												25	range (0=skill)	1	max (0 = skill)					25	range (0=skill)	1	max (0 = skill)									20	20			2				255	255	255	1		2	null	1024	2	16				7						1							2					1					1		1	1			1						4																																						64	1			so0	so0	so0						ml1667							ml1667				0
ml1667	1667		8		1																																																	32	32			30		3	4			255			1	SomeBlueThing	1024	8	16		1		7	3	1		1		1							1										1		1	1			1					sk810	4																																						64	1			so2434	so0	so0										ml1170							0
ml1668	1668		1		1																																																	12	12			120		5		64	255	64			1	expansion\catapultpoisonbomb	1024	10	16					3	1		1		1							1										1		1	1			1					sk811	4																																						80	16			so1890	so0	so0																	0
ml1669	1669		19		15					1	frequency	19	increment									1	frequency	19	increment																																	50				255	255	255	1		2	null	1024	2	16								1		1							1					1												1					4		8																																					1			so0	so0	so0			ml1670							ml1670							0
ml1670	1670		1	25	1	20																												25	range (0=skill)	4	max (0 = skill)					25	range (0=skill)	4	max (0 = skill)									20	20			2		2		255	178	64	1		1	Firebolt	1024	5	16										1							2					1					1		1	1			1						4																																						32	4			so2410	so0	so0						ml1671							ml1671				0
ml1671	1671		1		1																																																	20	20			50		2		255	178	64	1		1	Firebolt	1024	5	16					3	1		1		1							1										1		1	1			1					sk145	4																																							16			so0	so2413	so0		ml29															0
ml1672	1672		19	44	15	36				150	frequency		increment									150	frequency		increment																																	1				255	255	255	1		2	null	1024	2	16								1		1							1					1											1								8																																					1			so2587	so0	so0			ml1055			ml1673				ml1055			ml1673				0
ml1673	1673		19	44	15	36				150	frequency		increment									150	frequency		increment																																	1				255	255	255	1		2	null	1024	2	16								1		1							1					1											1								8																																					1			so2587	so0	so0			ml1109			ml1674				ml1109			ml1674				0
ml1674	1674		1	30	1	29																												2	increment							2	increment															1				255	255	255	1		2	null	1024	2	16								1		1							1					1							1	1			1						4		8																																					1			so2587	so0	so0						ml870							ml870				0
