Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
ms870	3	3	96	3	3			hth 	3		lit							lit									1							1								2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	4	255	90		xxx 	xxx 	40	10	11	NU		0
ms871	3	2	112	3	3			hth 	3		lit																1															1	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1				2	4	255	255		xxx 	xxx 	1			NU		0
ms872	2	3	96	2	2			hth 	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1				1	4	255			xxx 	xxx 	1			NU		0
ms873	3	3	112	3	3		3	hth 	12		lit																1															1	1	1	1	1	1	1		1					1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2	4		255		xxx 	xxx 	1			NU		0
ms874	3	2	96	2	2			hth 	3		lit							lit									1							1		1						3	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				2	4	255			xxx 	xxx 	1			NU		0
ms875	3	2	96	2	2		1	hth 	3	nil	"zz1,zz2,zz3,zz4,zz5,zz6,zz7"							"btx,hal,pax,scy"								1	1							1								3	1	1	1	1	1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1		1	1	2	4	255			xxx 	xxx 	1			NU		0
ms876	4	3	128	1	1			hth 	3		lit							lit									1							1								2	1	1			1												1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1		1				1													1		1			4	255	255		xxx 	xxx 	1			NU		0
ms877	4	4	144	2	2			hth 	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1				1	1										1	1				6	81	81	255	xxx 	xxx 	1			NU		0
ms878		1	96	2	2			hth 	3		lit																1															1	1	1			1								1		1		1	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4													1		1				1													1					4	255			xxx 	xxx 	1			NU		0
ms879	3	2	112	2	2			hth 	3		lit																1															1	1	1	1		1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1										2	4		60	255	xxx 	xxx 	1			NU		0
ms880	3	2	96	2	2		2	2ht 	3	lit	lit	lit	lit	lit	"pik,spr,tri"			lit	lit	lit						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1									1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1	4	255	255		xxx 	xxx 	1			NU		0
ms881	3	2	72	2	2			hth 	12	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"				"lit,med,hvy"	"lit,med,hvy"	"bld,lhr,shr"						1	1	1	1	1				1	1	1						8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	2	1		255	255	255	xxx 	xxx 	1			NU		0
ms882	3	2	96	3	3		1	hth 	3		lit		lit	lit				lit	lit	lit	lit						1		1	1				1	1	1	1					7	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1	4	255			xxx 	xxx 	1			NU		0
ms883	1	1	48	2	2			hth 	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1	4	255			xxx 	xxx 	1			NU		0
ms884	1	1	48	2	2			hth 	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255	xxx 	xxx 	1			NU		0
ms885	3	2	96	2	2		1	hth 	3		lit																1															1	1	1	1	1	1	1		1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8		1											1				1					1					1					1	1				4	192	96	255	xxx 	xxx 	1			NU		0
ms886	3	1	96	2	2			hth 	12		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1			2	1	4	255	64		xxx 	xxx 	1			NU		0
ms887	1	3	64	3	3		4	hth 	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	4	81	255	255	xxx 	xxx 	1	9	10	NU		0
ms888	2	3	96	2	2			hth 	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														4	64		255	xxx 	xxx 	1			NU		0
ms889	2	2	88	2	2			hth 	3		lit																1															1	1	1	1										1				1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														4	255		255	xxx 	xxx 	1			NU		0
ms890	3	3	96	2	2			hth 	3		lit							lit									1							1	1							3		1	1	1	1	1	1	1	1		1	1		1		1	8	8	16	8	8	8	8	8	8	8	8	8	8	8	8	16													1				1				1	1	1			1						1				1	4			128	xxx 	xxx 	1			NU		0
ms891	3	2	96	2	2		2	hth 	3	med	med	med	med	med	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	2		4	255			xxx 	xxx 	1			NU		0
ms892	3	2	96	2	2		2	hth 	3	lit	lit	lit	lit	lit	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	2		4	255			xxx 	xxx 	1			NU		0
ms893	3	2	72	2	2			hth 	12	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"				"lit,med,hvy"	"lit,med,hvy"	"bld,lhr,shr"						1	1	1	1	1				1	1	1						8	1	1	1	1	1	1			1				1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1								1					1		1	2	1	4		255		xxx 	xxx 	1			NU		0
ms894		1	96	2	2			hth 	3		lit																1															1	1	1			1								1		1		1	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4													1				1					1	1									1					4	255			xxx 	xxx 	1			NU		0
ms895		1	96	2	2			hth 	3		lit																1															1	1	1			1								1		1		1	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4													1				1					1	1									1					4			255	xxx 	xxx 	1			NU		0
ms896	1	1	32	2	2			hth 	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1					3	128	255		xxx 	xxx 	1			NU		0
ms897	3	3	112	3	3			hth 	3		lit																1				1			1								3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	128	128	255	xxx 	xxx 	1			NU		0
ms898	3	2	144	2	2		2	hth 	3	hrn	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp	"pos,fir,col,unh"						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255			xxx 	xxx 	1			NU		0
ms899	1	3	64	3	3		4	hth 	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	4	81	255	255	xxx 	xxx 	1	9	10	NU		0
ms900	4	3	128	1	1			hth 	3		lit							lit									1							1								2	1	1			1												1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1		1				1													1		1			4			255	xxx 	xxx 	1			NU		0
ms901		1	96	2	2			hth 	3		lit																1															1	1	1			1								1		1		1	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4													1				1					1	1									1					4			255	xxx 	xxx 	1			NU		0
ms902		2	96	3	3			hth 	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1					4	255	255		xxx 	xxx 	1			NU		0
ms903	3	2	96	2	2			bow 	3	-1	"med,hvy"	"med,hvy"	lit	lit		lbw		hvy	hvy							1	1	1	1	1	1			1	1							8	1	1	1		1			1					1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1				1	4	81	81	255	xxx 	xxx 	1			NU		0
ms904	3	2	96	2	2			bow 	3	-1	"med,hvy"	"med,hvy"	lit	lit		lbw		hvy	hvy							1	1	1	1	1	1			1	1							8	1	1	1		1			1					1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1				1	4	255	128	64	xxx 	xxx 	1			NU		0
ms905	3	2	96	2	2			bow 	3	-1	"med,hvy"	"med,hvy"	lit	lit		lbw		hvy	hvy							1	1	1	1	1	1			1	1							8	1	1	1		1			1					1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1				1	4	255	255		xxx 	xxx 	1			NU		0
ms906	3	2	96	2	2			bow 	3	-1	hvy	hvy	lit	lit		lbw		hvy	hvy							1	1	1	1	1	1			1	1							8	1	1	1		1			1					1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx 	xxx 	1			NU		0
ms907	3	2	96	2	2			hth 	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			1	4			255	xxx 	xxx 	1			NU		0
ms908		1	96	2	2			hth 	3		lit																1															1	1	1			1								1		1		1	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4													1				1					1										1					5	255			xxx 	xxx 	1			NU		0
ms909	1	1	96	1	1			hth 	3		lit																1															1	1	1							1				1				1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																			1					7	255	128	128	xxx 	xxx 	1			NU		0
ms910	1	1	96	1	1			hth 	3		lit																1															1	1	1							1				1				1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																			1					7	128	255	128	xxx 	xxx 	1			NU		0
ms911	1	1	96	1	1			hth 	3		lit																1															1	1	1							1				1				1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																			1					7	128	128	255	xxx 	xxx 	1			NU		0
ms912	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1	1									1						255	255	255	xxx 	xxx 	1			NU		0
ms913	2	3	96	2	2			hth 	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx 	xxx 	1			NU		0
ms914	3	2	144	2	2		2	fgt 	3	"col,hrn,hod"	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp							1	1		1	1		1		1	1							7	1	1	1	1	1		1				1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255			xxx 	xxx 	1			NU		0
ms915	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1										1					4	255	255		xxx 	xxx 	1			NU		0
ms916	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1										1					4	255	255		xxx 	xxx 	1			NU		0
ms917	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1										1					4	255	255		xxx 	xxx 	1			NU		0
ms918	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1										1					4	255	255		xxx 	xxx 	1			NU		0
ms919	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1										1					4	255	255		xxx 	xxx 	1			NU		0
ms920	1	1	96	1	1			hth 	3		lit																1															1	1	1							1				1				1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																			1					4	255	255	128	xxx 	xxx 	1			NU		0
ms921	3	2	96	2	2		1	hth 	3	nil	"zz1,zz3"							"btx,hal,pax,scy"								1	1							1								3	1	1	1	1	1	1								1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1		4	255			xxx 	xxx 	1			NU		0
ms922	3	2	96	2	2		1	hth 	3	nil	"zz1,zz2,zz3,zz4,zz5,zz6,zz7"							"btx,hal,pax,scy"								1	1							1								3	1	1	1	1	1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1		1	1	2	4		255		xxx 	xxx 	1			NU		0
ms923	4	4	144	2	2			hth 	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1				1	1										1	1				4	81	81	255	xxx 	xxx 	1			NU		0
ms924	3	2	96	2	2			hth 	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	4	255	64		xxx 	xxx 	1			NU		0
ms925	3	3	96	3	3			hth 	3	"lit,th2,th3,th4,th5"	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1					4		255		xxx 	xxx 	1			NU		0
ms926	3	2	144	2	2		2	hth 	3	hod	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp	unh						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4			255	xxx 	xxx 	1			NU		0
ms927	3	2	96	2	2			hth 	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1					1					1				1	2	255			xxx 	xxx 	1			NU		0
ms928	3	2	112	2	2			hth 	3		lit																1															1	1	1	1		1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1										2	5	255	60		xxx 	xxx 	1			NU		0
ms929	3	2	96	2	2			hth 	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255			xxx 	xxx 	1			NU		0
ms930	3	3	96	1	1		1	hth 	3		lit							lit									1							1								2	1	1	1	1	1				1					1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1						1					9	255		255	xxx 	xxx 	1			NU		0
ms931	1	1	48	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	128	255	64	xxx 	xxx 	1			NU		0
ms932	1	1	48	2	2			hth 	3		lit																1															1	1	1	1	1	1									1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1			1	1				1	1	1		1		1					1			2	1	4	255	255		xxx 	xxx 	1			NU		0
ms933	2	3	96	2	2			hth 	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1		1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	4		255	255	xxx 	xxx 	1			NU		0
ms934	1	3	64	3	3		4	hth 	3	"lit,hev"	lit	lit	lit	lit	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	3	255			xxx 	xxx 	1			NU		0
ms935	3	2	96	2	2			1hs 	3	hed	lit				lsd	lsd		lit	lit							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	192		xxx 	xxx 	1			NU		0
ms936	3	2	96	2	2			hth 	3		lit							lit									1							1		1						3	1			1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1				2		255	255	255	xxx 	xxx 	1			NU		0
ms937	3	2	96	2	2		1	hth 	3	nil	"zz1,zz2,zz3,zz4,zz5,zz6,zz7"							"btx,hal,pax,scy"								1	1							1								3	1			1	1	1								1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	2		255	255	255	xxx 	xxx 	1			NU		0
ms938	2	3	96	2	2			hth 	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														3	255	178	64	xxx 	xxx 	1			NU		0
ms939	2	3	96	2	2			hth 	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	2	64	64	255	xxx 	xxx 	1			NU		0
ms940	3	2	80	3	3			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1	3	255	178	64	xxx 	xxx 	1			NU		0
ms941	3	3	112	2	2			hth 	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1			4		255		xxx 	xxx 	1			NU		0
ms942	3	2	144	2	2		2	hth 	3	hrn	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp	"pos,fir,col,unh"						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	178	64	xxx 	xxx 	1			NU		0
ms943	3	2	144	2	2		2	hth 	3	hrn	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp	"pos,fir,col,unh"						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	178	64	xxx 	xxx 	1			NU		0
ms944	2	1	96	2	2			hth 	3		lit																1															1	1			1	1				1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1	1								1				1				1	1	1				1					1				1	4	255	64		xxx 	xxx 	1			NU		0
ms945	2	2	64	3	3			hth 	3	lit	lit				"lit,med,hvy"		"med,hvy"	lit								1	1				1		1	1								5	1	1	1	1	1	1							1	1		1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1	3	255	178		xxx 	xxx 	1			NU		0
ms946	3	3	64	3	3			hth 	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	4	255		192	xxx 	xxx 	1			NU		0
ms947	2	3	96	2	2			hth 	3		lit							lit									1															2	1	1	1	1	1					1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	64	255	64	xxx 	xxx 	1			NU		0
ms948	3	3	96	3	3			hth 	3		lit							lit									1							1								2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	3	255	178		xxx 	xxx 	40	10	11	NU		0
ms949	1	2	96	3	3			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1					1					1					3	64	255	64	xxx 	xxx 	1			NU		0
ms950	3	2	80	2	2			hth 	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		pos	pos				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5		255	128	xxx 	xxx 	1			xx	sk158	0
ms951	1	1	32	2	2			hth 	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1					2		255		xxx 	xxx 	1			NU		0
ms952	3	2	96	2	2			bow 	3	lit	lit	lit	lit	lit	lit	"lbb,lbw,sbb,sbw"		lit	lit	lit						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1	3	255	178		xxx 	xxx 	1			NU		0
ms953	3	2	96	2	2		2	2ht 	3	hvy	hvy	hvy	hvy	hvy	"pik,spr,tri"			hvy	hvy	hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx 	xxx 	1			NU		0
ms954	3	2	80	2	2			1hs 	3	lit	lit	lit	lit	lit	"axe,clb,fla,flc,hax,lsd,mac,scm,ssd,whm,sbr"		"nil,buc,lrg,kit"	lit	lit	lit						1	1	1	1	1	1		1	1	1	1						10	1			1	1		1						1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx 	xxx 	1			NU		0
ms955	1	1	48	2	2			hth 	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	2	128	255	64	xxx 	xxx 	1			NU		0
ms956	3	2	96	2	2			hth 	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	64		255	xxx 	xxx 	1			NU		0
ms957	3	3	112	3	3			hth 	3		lit																1				1			1								3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	255	128	128	xxx 	xxx 	1			NU		0
ms958	3	2	96	2	2			1ht 	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		jav	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	4	255	178	64	xxx 	xxx 	1			NU		0
ms959	3	2	96	2	2			hth 	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		whp	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	178	64	xxx 	xxx 	1			NU		0
ms960	3	2	96	2	2			1ht 	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		jav	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	2	255	178	64	xxx 	xxx 	1			NU		0
ms961	3	3	104	3	3			hth 	1		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	2	3	255	255	64	xxx 	xxx 	1			NU		0
ms962	3	3	96	3	3			hth 	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1	2	81	81	255	xxx 	xxx 	1			NU		0
ms963	1	3	64	3	3		4	hth 	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1	3	255		64	xxx 	xxx 	1	9	10	NU		0
ms964	3	2	96	2	2			hth 	3		lit																1															1	1			1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1															255	255	255	xxx 	xxx 	1			NU		0
ms965	2	3	96	2	2			hth 	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1	3		255	64	xxx 	xxx 	1			NU		0
ms966	1	1	64	2	2			hth 	3		lit				"ssd,clb,axe"		"nil,sml,buc"	"lit,med"	lit						lit		1				1		1	1	1						1	6	1	1	1	1	1	1	1		1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1		1	1	1	2	64		255	xxx 	xxx 	1			S1		0
ms967	1	2	64	2	2			hth 	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			1	1	4	64		255	xxx 	xxx 	1			NU		0
ms968	1	3	64	3	3		4	hth 	3	"lit,hev"	lit	lit	lit	lit	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1				1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1				1	1					1		1		1	2	255	128		xxx 	xxx 	1			NU		0
