LevelName	TileName	Style	StartSequence	EndSequence	Cel1	Cel2	Cel3	Cel4
5 Ice	fl	7	7	7	1437	-1	-1	-1
5 Ice	fl	7	24	24	1437	-1	-1	-1
5 Ice	fl	7			1438	1439	-1	-1
5 Ice	fl	7	1	2	1259	-1	-1	-1
5 Ice	fl	7	30	30	1440	-1	-1	-1
5 Ice	fl	7	31	31	1441	-1	-1	-1
5 Ice	fl	7	32	32	1440	-1	-1	-1
5 Ice	fl	7	33	33	1441	-1	-1	-1
5 Ice	fl	7	34	34	1440	-1	-1	-1
5 Ice	fl	7	35	35	1441	-1	-1	-1
5 Ice	fl	7	39	41	1442	-1	-1	-1
5 Ice	fl	7	36	38	1443	-1	-1	-1
5 Temple	fl	6			1474	-1	-1	-1
5 Temple	fl	6	1	1	1475	-1	-1	-1
5 Temple	fl	6	2	2	1476	-1	-1	-1
5 Temple	fl	6	3	3	1477	-1	-1	-1
5 Temple	fl	1		2	1469	1470	1471	-1
5 Temple	fl	5		5	1469	1470	1471	-1
5 Temple	wl			9	81	-1	-1	-1
5 Temple	wl		11	30	81	-1	-1	-1
5 Temple	wl	2			81	-1	-1	-1
5 Temple	wl	3		9	81	-1	-1	-1
5 Temple	wl	3	12	30	81	-1	-1	-1
5 Temple	wr			9	80	-1	-1	-1
5 Temple	wr		11	30	80	-1	-1	-1
5 Temple	wr	3		9	80	-1	-1	-1
5 Temple	wr	3	14	30	80	-1	-1	-1
5 Temple	wtlr		-1	-1	84	-1	-1	-1
5 Temple	wtll		-1	-1	84	-1	-1	-1
5 Temple	wtlr	3	-1	-1	84	-1	-1	-1
5 Temple	wtll	3	-1	-1	84	-1	-1	-1
5 Temple	wbr		-1	-1	85	-1	-1	-1
5 Temple	wtr		-1	-1	83	-1	-1	-1
5 Temple	wbl		-1	-1	82	-1	-1	-1
5 Temple	wl	1	-1	-1	81	-1	-1	-1
5 Temple	wr	1	-1	-1	80	-1	-1	-1
5 Temple	wtlr	1	-1	-1	84	-1	-1	-1
5 Temple	wtll	1	-1	-1	84	-1	-1	-1
5 Temple	wbr	1	-1	-1	85	-1	-1	-1
5 Temple	co	2	4	6	85	-1	-1	-1
5 Temple	co	2		3	1374	-1	-1	-1
5 Temple	co	3	2	2	1374	-1	-1	-1
5 Temple	wtr	1	-1	-1	83	-1	-1	-1
5 Temple	wbl	1	-1	-1	82	-1	-1	-1
5 Temple	wre				1371	-1	-1	-1
5 Temple	wre		1	1	1372	-1	-1	-1
5 Temple	fl	21	2	2	1373	-1	-1	-1
5 Baal	wr	1			1380	-1	-1	-1
5 Baal	wr	1	2	2	1380	-1	-1	-1
5 Baal	wl	1	2	2	1381	-1	-1	-1
5 Baal	wl	1			1381	-1	-1	-1
5 Baal	wr	1	1	1	1382	-1	-1	-1
5 Baal	wr	1	3	3	1382	-1	-1	-1
5 Baal	wr	1	10	10	1382	-1	-1	-1
5 Baal	wr	2	1	1	1382	-1	-1	-1
5 Baal	wl	1	5	5	1383	-1	-1	-1
5 Baal	wl	1	1	1	1383	-1	-1	-1
5 Baal	wl	1	3	3	1383	-1	-1	-1
5 Baal	wl	1	10	10	1383	-1	-1	-1
5 Baal	wl	2	1	1	1383	-1	-1	-1
5 Baal	wr	2	3	3	1385	-1	-1	-1
5 Baal	wbr	1			1390	-1	-1	-1
5 Baal	wl	2	3	3	1390	-1	-1	-1
5 Baal	wtll	1			1384	-1	-1	-1
5 Baal	wtll				1392	-1	-1	-1
5 Baal	wtll	2			1411	-1	-1	-1
5 Baal	wtll	2	1	1	1393	-1	-1	-1
5 Baal	wtlr	2	1	1	1393	-1	-1	-1
5 Baal	wtll	2	3	3	1395	-1	-1	-1
5 Baal	wtlr	2	3	3	1395	-1	-1	-1
5 Baal	wr	1	5	5	1394	-1	-1	-1
5 Baal	wr		7	7	1394	-1	-1	-1
5 Baal	wr			3	1396	-1	-1	-1
5 Baal	wr	7	4	4	1396	-1	-1	-1
5 Baal	wtll	6	4	5	1411	-1	-1	-1
5 Baal	wtll	4	4	4	1396	-1	-1	-1
5 Baal	wtll	4	10	10	1396	-1	-1	-1
5 Baal	wl			3	1397	-1	-1	-1
5 Baal	wl		9	9	1397	-1	-1	-1
5 Baal	wtll	4	6	6	1397	-1	-1	-1
5 Baal	wtll	4	8	8	1397	-1	-1	-1
5 Baal	wle		1	1	1398	-1	-1	-1
5 Baal	wle				1399	-1	-1	-1
5 Baal	wle	1	1	1	1398	-1	-1	-1
5 Baal	wle	1			1399	-1	-1	-1
5 Baal	co		2	2	1376	-1	-1	-1
5 Baal	co		-1	-1	1379	-1	-1	-1
5 Baal	co	7	2	6	1444	-1	-1	-1
5 Baal	co	7			1445	-1	-1	-1
5 Baal	wl	3	1	1	1379	-1	-1	-1
5 Baal	wl	3	4	4	1379	-1	-1	-1
5 Baal	wl	3	12	12	1495	-1	-1	-1
5 Baal	wl	3	16	16	1495	-1	-1	-1
5 Baal	wr		9	9	1396	-1	-1	-1
5 Baal	wr	5	7	7	1379	-1	-1	-1
5 Baal	wr	5	11	11	1379	-1	-1	-1
5 Baal	wr	5	13	13	1379	-1	-1	-1
5 Baal	wr	5	17	17	1379	-1	-1	-1
5 Baal	wl	5	11	11	1379	-1	-1	-1
5 Baal	wl	5	4	4	1379	-1	-1	-1
5 Baal	wre	1			1377	-1	-1	-1
5 Baal	wre	1	1	1	1378	-1	-1	-1
5 Baal	wre				1377	-1	-1	-1
5 Baal	wre		1	1	1378	-1	-1	-1
5 Baal	fl	4	37	42	1006	-1	-1	-1
5 Baal	fl	4	25	30	999	-1	-1	-1
5 Baal	fl	4			1019	-1	-1	-1
5 Baal	fl	4	4	4	1019	-1	-1	-1
5 Baal	fl	4	8	8	1019	-1	-1	-1
5 Baal	fl	4	12	12	1019	-1	-1	-1
5 Baal	fl	4	16	16	1019	-1	-1	-1
5 Baal	fl	4	20	20	1019	-1	-1	-1
5 Baal	fl	4	2	2	1004	-1	-1	-1
5 Baal	fl	4	6	6	1004	-1	-1	-1
5 Baal	fl	4	10	10	1004	-1	-1	-1
5 Baal	fl	4	14	14	1004	-1	-1	-1
5 Baal	fl	4	18	18	1004	-1	-1	-1
5 Baal	fl	4	22	22	1004	-1	-1	-1
5 Baal	fl	4	23	23	1486	1487	-1	-1
5 Baal	fl	4	19	19	1486	1487	-1	-1
5 Baal	fl	4	15	15	1486	1487	-1	-1
5 Baal	fl	4	11	11	1486	1487	-1	-1
5 Baal	fl	4	7	7	1486	1487	-1	-1
5 Baal	fl	4	43	48	1486	1487	-1	-1
5 Baal	fl	4	3	3	1486	1487	-1	-1
5 Baal	fl	3	31	55	1486	1487	-1	-1
5 Baal	wl	6		8	1381	-1	-1	-1
5 Baal	wr	6	5	10	1380	-1	-1	-1
5 Baal	fl	10	49	49	1019	-1	-1	-1
5 Baal	fl	10	43	43	1019	-1	-1	-1
5 Baal	fl	10	37	37	1019	-1	-1	-1
5 Baal	fl	10	32	32	1019	-1	-1	-1
5 Baal	fl	10	24	24	1019	-1	-1	-1
5 Baal	fl	10	19	19	1019	-1	-1	-1
5 Baal	fl	10	13	13	1018	-1	-1	-1
5 Baal	fl	10	45	45	1004	-1	-1	-1
5 Baal	fl	10	39	39	1004	-1	-1	-1
5 Baal	fl	10	34	34	1004	-1	-1	-1
5 Baal	fl	10	26	26	1004	-1	-1	-1
5 Baal	fl	10	21	21	1004	-1	-1	-1
5 Baal	fl	10	15	15	1012	-1	-1	-1
5 Baal	fl	10	16	16	1010	-1	-1	-1
5 Baal	fl	10	12	12	1010	-1	-1	-1
5 Baal	fl	10	11	11	1011	-1	-1	-1
5 Baal	fl	10	5	5	1011	-1	-1	-1
5 Baal	fl	10			1496	-1	-1	-1
5 Baal	fl	10	1	4	999	-1	-1	-1
5 Baal	fl	10	6	6	1019	-1	-1	-1
5 Baal	fl	7	26	26	1446	-1	-1	-1
5 Baal	fl	7	23	23	1447	-1	-1	-1
5 Baal	wr	5	2	2	1497	-1	-1	-1
5 Baal	wr	5	4	4	1498	-1	-1	-1
5 Lava	fl	36			1040	-1	-1	-1
5 Lava	fl	36	1	1	1041	-1	-1	-1
5 Lava	fl	36	6	6	1042	-1	-1	-1
5 Lava	fl	36	10	10	1043	-1	-1	-1
5 Lava	fl	36	14	14	1044	-1	-1	-1
5 Lava	fl	36	12	12	1045	-1	-1	-1
5 Lava	fl	36	13	13	1046	-1	-1	-1
5 Lava	fl	36	16	16	1047	-1	-1	-1
5 Lava	fl	36	19	19	1048	-1	-1	-1
5 Lava	fl	36	22	22	1049	-1	-1	-1
5 Lava	fl	36	25	25	1050	-1	-1	-1
5 Lava	fl	36	26	26	1051	-1	-1	-1
5 Lava	fl	36	27	27	1052	-1	-1	-1
5 Lava	fl	39	21	21	1114	-1	-1	-1
5 Lava	fl	39	22	22	1115	-1	-1	-1
5 Lava	fl	39	23	23	1116	-1	-1	-1
5 Lava	fl	37	14	14	1117	-1	-1	-1
5 Lava	fl	37	15	15	1118	-1	-1	-1
5 Lava	fl	39	16	16	1119	-1	-1	-1
5 Lava	fl	39	17	17	1118	-1	-1	-1
5 Lava	fl	39	18	18	1121	-1	-1	-1
5 Lava	fl	39	19	19	1122	-1	-1	-1
5 Lava	fl	39	20	20	1123	-1	-1	-1
5 Lava	fl	37	4	4	1124	-1	-1	-1
5 Lava	fl	37			1125	-1	-1	-1
5 Lava	fl	39	40	40	1124	-1	-1	-1
5 Lava	fl	39	41	41	1125	-1	-1	-1
5 Lava	fl	39	24	24	1126	-1	-1	-1
5 Lava	fl	39	25	25	1127	-1	-1	-1
5 Lava	fl	37	12	12	1128	-1	-1	-1
5 Lava	fl	37	5	5	1129	-1	-1	-1
5 Lava	fl	37	1	1	1130	-1	-1	-1
5 Lava	fl	37	10	10	1131	-1	-1	-1
5 Lava	fl	37	2	2	1132	-1	-1	-1
5 Lava	fl	37	17	17	1133	-1	-1	-1
5 Lava	fl	37	18	18	1134	-1	-1	-1
5 Lava	fl	37	21	21	1135	-1	-1	-1
5 Lava	fl	37	22	22	1136	-1	-1	-1
5 Lava	fl	37	23	23	1137	-1	-1	-1
5 Lava	fl	37	24	24	1138	-1	-1	-1
5 Lava	fl	39	26	26	1117	-1	-1	-1
5 Lava	fl	39	27	27	1140	-1	-1	-1
5 Lava	fl	39	30	30	1141	-1	-1	-1
5 Lava	fl	39	31	31	1142	-1	-1	-1
5 Lava	fl	39	32	32	1143	-1	-1	-1
5 Lava	fl	39	33	33	1144	-1	-1	-1
5 Lava	fl	39	42	42	1197	-1	-1	-1
5 Lava	fl	39	43	43	1198	-1	-1	-1
5 Lava	fl	39	45	45	1199	-1	-1	-1
5 Lava	fl	39			1000	-1	-1	-1
5 Lava	fl	39	1	1	1001	-1	-1	-1
5 Lava	fl	39	2	2	1002	-1	-1	-1
5 Lava	fl	39	3	3	1003	-1	-1	-1
5 Lava	fl	39	4	4	1004	-1	-1	-1
5 Lava	fl	39	5	5	1005	-1	-1	-1
5 Lava	fl	39	6	6	1006	-1	-1	-1
5 Lava	fl	39	7	7	1007	-1	-1	-1
5 Lava	fl	39	8	8	1008	-1	-1	-1
5 Lava	fl	39	9	9	1009	-1	-1	-1
5 Lava	fl	39	10	10	1010	-1	-1	-1
5 Lava	fl	39	11	11	1011	-1	-1	-1
5 Lava	fl	39	12	12	1012	-1	-1	-1
5 Lava	fl	39	13	13	1013	-1	-1	-1
5 Lava	fl	39	14	14	1014	-1	-1	-1
5 Lava	fl	39	15	15	1015	-1	-1	-1
5 Lava	fl	41	4	4	1472	-1	-1	-1
5 Lava	fl	41	9	9	1473	-1	-1	-1
5 Lava	wl	40	7	7	1483	-1	-1	-1
5 Lava	wl	40	9	9	1484	-1	-1	-1
5 Lava	wl	40	11	11	1485	-1	-1	-1
5 Lava	fl	38	48	49	1486	1487	-1	-1
5 Lava	fl	38	52	53	1486	1487	-1	-1
5 Lava	wl	40			1488	-1	-1	-1
5 Lava	wl	40	1	1	1489	-1	-1	-1
5 Lava	wl	40	3	3	1490	-1	-1	-1
5 Lava	wl	40	5	5	1491	-1	-1	-1
