name	*name	*Laz / status	*Laz / information	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	minac	maxac	speed	nodurability	cost	gamble cost	auto prefix	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	*eol
Ysh2	Necklace		Uberquest Item				1		4	1				1	650	7500		Ysh2	amu	Ysh2	16	1	1				flpamu	lab_amu				xxx					###2		so205	12	so205			5											-1																		non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					1	xxx	xxx						0
@##	Deity's Bow					100			1	1				1	50000			@##	sbw	@##	16	2	3				flplbb	newathuluabow				xxx					thng		so211	12	so0			5											-1												1	dowhateveruwant					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	2	1	xxx	xxx						0
#X1	Token for Deity's Bow				1	100			1	1				1	15			#X1	#X1	#X1	16	1	1				flpeye	newsignet1				xxx					thng		so1801	12	so1801			5											-1												1	newsigdesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
#X2	Token for Deity's Bow				1	100			1	1				1	15			#X2	#X2	#X2	16	1	1				flpeye	newsignet2				xxx					thng		so1801	12	so1801			5											-1												1	newsigdesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
#X3	Token for Deity's Bow				1	100			1	1				1	15			#X3	#X3	#X3	16	1	1				flpeye	newsignet3				xxx					thng		so1801	12	so1801			5											-1												1	newsigdesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
#X4	Token for Deity's Bow				1	100			1	1				1	15			#X4	#X4	#X4	16	1	1				flpeye	newtokenofter				xxx					thng		so1801	12	so1801			5											-1												1	newsigdesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
#X5	Token for Deity's Bow				1	100			1	1				1	15			#X5	#X5	#X5	16	1	1				flpeye	newsignet5				xxx					thng		so1801	12	so1801			5											-1												1	newsigdesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
#X6	Token for Deity's Bow				1	100			1	1				1	15			#X6	#X6	#X6	16	1	1				flpeye	newsignet6				xxx					thng		so1801	12	so1801			5											-1												1	newsigdesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
ey2	Elixir of Experience				1	100			1	1				1	25			ey2	scr	ey2	16	1	1				potgrn	invpog				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st224	st224		1500	is85	100					1	PotExpDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
ey3	Elixir of Greed				1	100			1	1				1	25			ey3	scr	ey3	16	1	1				potyel	invpoy				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st225	st225		1500	is80	150					1	PotMagDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
ey4	Elixir of Wealth	Disabled	Disabled		1	100			1	1				1	25			ey4	scr	ey4	16	1	1				flpwps	invxyz				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st226	st226		1500	is79	300					1	PotGoldDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
et1	Elixir of Concentration				1	100			1	1				1	50			et1	scr	et1	16	1	1				potblu	invpob				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st188	st188		1500	is409	25					1	PotConcDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
0g7	Elixir of Power				1	100			1	1				1	50			0g7	scr	0g7	16	1	1				flpnpl	invnpl				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st187	st187		1500	is127	15					1	PotOfPowerDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
0g8	Elixir of Love				1	100			1	1				1	50			0g8	scr	0g8	16	1	1				potred	invpor				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st192	st192		1500	is87	25					1	PotOfLoveDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
0g0	Elixir of Greater Experience				1	100			1	1				1	25			0g0	scr	0g0	16	1	1				potpur	invpov				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st224	st224		1500	is85	300					1	PotOfExpReloadedDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
0g1	Elixir of Greater Greed				1	100			1	1				1	25			0g1	scr	0g1	16	1	1				potorg	invpoo				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st225	st225		1500	is80	350					1	PotOfMagReloadedDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
0g2	Elixir of Greater Wealth	Disabled	Disabled		1	100			1	1				1	25			0g2	scr	0g2	16	1	1				flpwps	invxyz				xxx			1	0	hpot		so237	14	so238			5		1	1								-1	9	st226	st226		1500	is79	600					1	PotOfGoldReloadedDesc					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
vic	Victim's Heart				1	100			5	1				1	25000			vic	gsg	vib	16	1	1				flphrt	invhrt				xxx				0	thng		so233	14	so233			5											-1																		non						255					255	1	1			255					255					255	1	1			255					255					255	1	1			255					255					255					255					255	1	1			255					255					255	1	1			255						xxx	xxx			1	1		0
mec	Meditation Candle				1	100			5	1				1	25000			mec	gsg	mec	16	1	1				flpcndl	invcndl				xxx				0	thng		so232	12	so232			5											-1																		non						255					255	1	1			255					255					255	1	1			255					255					255	1	1			255					255					255					255					255	1	1			255					255					255	1	1			255						xxx	xxx			1	1		0
b@b	Goodberry				1				1	1				1	2500			b@b	hp5	b@b	16	1	1				flprpl	cherries				xxx			1	0	hpot		so233	14	so233			5		1	1								-1	9	st207	st2		180000	is74	(stat('is7'.accr)*(100+stat('is492'.accr)))/(((1000-stat('is288'.accr))/1000)*675000+75000)	is7	(stat('is288'.accr)*100)*256	is171	stat('is375'.accr)	1	ItemstatsGoodberry					non						255					255					255					255					255					255					255					255	1	1			255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
c@c	Moon Symbol				1				1	1				1	2500			c@c	hp5	c@c	16	1	1				flprin	moon1				xxx			1	0	poti		so4771	14	so4770			5		1	1								-1	3					is6	stat('is386'.accr)	is8	stat('is386'.accr)			1	DescItemstatsWitchberry					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	1			255						xxx	xxx			1	1		0
toa	Belladonna Elixir					100			999	1				1	250000			toa	toa	toa	16	1	1				flppot	pot04				xxx			1	0	ques		so237	14	so238			5											-1																		non						255					255	1	1	1	1	255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255	1	1	1	1	255					255	1	1	1	1	255					255	1	1	1	1	255					255					255						xxx	xxx			1	1		0
dog	Apple				1	100			1	1				1	150000			dog	hp1	dog	16	1	1				flprpl	newapple				xxx			1	0	poti		so2549	14	so2550			5		1	1								-1	10											1	DescZakTouch					non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						dog	dog			1	1		0
6oµ	Oil of Luck								5	1				1	2500			6oµ	gsg	6o@	16	1	1				flppot	oil_luck				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
2oµ	Oil of Disjunction								5	1				1	1000			2oµ	gsg	2o@	16	1	1				flppot	oil_disjunction				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
4oµ	Oil of Enhancement								5	1				1	1000			4oµ	gsg	4o@	16	1	1				flppot	oil_enhancement				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
5oµ	Oil of Renewal								5	1				1	1000			5oµ	gsg	5o@	16	1	1				flppot	oil_renewal				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
1oµ	Oil of Duplication								5	1				1	75000			1oµ	gsg	1o@	16	1	1				flppot	oil_duplication				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
7oµ	Oil of Craft								5	1				1	2500			7oµ	gsg	7o@	16	1	1				flppot	oil_jewelcraft				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
8oµ	Oil of Absolution								5	1				1	5000			8oµ	gsg	8o@	16	1	1				flppot	oil_absolution				xxx				0	a#ab		so2610	14	so238			5				1	1	100	1				-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
6xµ	Blessed Oil of Luck								5	1				1	2500			6xµ	gsg	6x@	16	1	1				flppot	luckerpot				xxx					a#ab		so2610	14	so238			5				1	1	100	1				-1																		non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	2	1	xxx	xxx						0
0oµ	Catalyst of Learning				1	100			5	1				1	10000			0oµ	gsg	0o@	16	1	1				flpjbi	catal1				xxx				0	thng		so2477	14	so2477			5											-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
3oµ	Catalyst of Disenchantment				1	100			5	1				1	10000			3oµ	gsg	3o@	16	1	1				flpjbi	catal2				xxx				0	thng		so2477	14	so2477			5											-1																		non		1	1			255					255					255	1	1			255	1	1			255					255	1	1			255	1	1			255					255					255					255					255					255					255	1	1			255	1	1			255	1	1			255						xxx	xxx			1	1		0
#X9	Gift Box					100			1	1				1	15			#X9	#X9	#X9	16	2	2				flpbox	reagentreward				xxx					thng		so1801	12	so0	1		3											-1												1	askglakmlkmalkmckmxck					non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
qul1	Arcane Shards Stack								1	1				1	25			qul1	gsg	qul	16	1	1				flpfary1	invfary1				xxx				0	quls		so227	12	so4716			5				1	1	500	1				-1																		non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx			1	1		0
!@B	Signet of Skill				1		1		1	1				1	10			!@B	elx	!@B	16	1	1				flpeye	sigil4B				xxx			1	0	poti		so1801	12	so4716			5											-1	3					is5	max(1-stat('is186'.accr)/3,0)	is186	max(1-stat('is186'.accr)/3,0)			2	SignetGdesc	max(1-stat('is186'.accr)/3,0)				non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
*\+	Signet of Gold		1500 gold signet 		1		1		1	1				1	10			*\+	elx	zkw	16	1	1				flpeye	sigil3B				xxx			1		poti		so1801	12	so4716			5											-1	3					is14	1500					2	Signet1desc	1500				non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
zkw	Signet of Gold				1		1		1	1				1	10			zkw	elx	zkw	16	1	1				flpeye	sigil3B				xxx			1	0	poti		so1801	12	so4716			5											-1	3					is14	min(stat('is12'.accr)*150,stat('is12'.accr)*10000-stat('is14'.accr))					2	Signet1desc	150*stat('is12'.accr)				non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
zku	Signet of Experience				1		1		1	1				1	10			zku	elx	zku	16	1	1				flpeye	sigil5B				xxx			1	0	poti		so1801	12	so4716			5											-1	3					is13	250*stat('is12'.accr)					2	Signet2desc	250*stat('is12'.accr)				non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
zkq	Signet of Learning				1		1		1	1				1	10			zkq	elx	zkq	16	1	1				flpeye	sigil1B				xxx			1	0	poti		so1801	12	so4716			5											-1	3					is4	min(1,500-stat('is185'.accr))	is185	min(1,500-stat('is185'.accr))			2	Signet3desc	min(1,500-stat('is185'.accr))				non						255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255						xxx	xxx						0
